Date,Open,High,Low,Close,Adj Close,Volume
2022-10-03,122.7300033569336,133.82000732421875,121.68000030517578,127.44000244140625,126.58203887939453,6931800
2022-10-10,128.0500030517578,130.22000122070312,122.3499984741211,125.69999694824219,125.06983184814453,7071700
2022-10-17,127.37999725341797,134.67999267578125,124.81999969482422,129.8800048828125,129.22889709472656,6234200
2022-10-24,131.1300048828125,139.30999755859375,129.80999755859375,138.77000427246094,138.07432556152344,5465800
2022-10-31,137.69000244140625,141.35000610351562,130.66000366210938,136.0800018310547,135.39779663085938,6768100
2022-11-07,136.85000610351562,149.74000549316406,135.55999755859375,148.30999755859375,147.5664825439453,6032300
2022-11-14,149.00999450683594,149.7100067138672,142.16000366210938,146.19000244140625,145.45712280273438,6744600
2022-11-21,145.6199951171875,157.44000244140625,144.42999267578125,156.9600067138672,156.1731414794922,7291200
2022-11-28,155.8699951171875,156.99000549316406,149.10000610351562,155.6699981689453,154.8896026611328,7764200
2022-12-05,153.83999633789062,156.99000549316406,149.91000366210938,152.9499969482422,152.18321228027344,5618200
2022-12-12,154.00999450683594,160.25999450683594,147.91000366210938,149.3000030517578,148.55152893066406,7870600
2022-12-19,148.91000366210938,150.27000427246094,145.8800048828125,149.22999572753906,148.48187255859375,6019800
2022-12-26,149.22999572753906,151.89999389648438,147.3000030517578,149.64999389648438,148.89976501464844,3218000
2023-01-02,151.9600067138672,154.63999938964844,143.00999450683594,147.6699981689453,147.14883422851562,6821300
2023-01-09,149.69000244140625,158.60000610351562,147.1999969482422,156.9199981689453,156.36618041992188,5808000
2023-01-16,156.67999267578125,158.16000366210938,152.13999938964844,155.9199981689453,155.36972045898438,5114000
2023-01-23,156.0,159.58999633789062,152.8300018310547,155.69000244140625,155.14051818847656,4255100
2023-01-30,154.5,157.30999755859375,150.2100067138672,154.5500030517578,154.0045623779297,7614800
2023-02-06,152.72999572753906,156.32000732421875,151.07000732421875,152.5500030517578,152.01161193847656,4758700
2023-02-13,153.27000427246094,155.75,146.49000549316406,148.25999450683594,147.7367401123047,5099700
2023-02-20,146.60000610351562,146.64999389648438,138.72000122070312,141.1999969482422,140.70166015625,6418700
2023-02-27,142.8800048828125,144.44000244140625,136.0800018310547,143.92999267578125,143.42202758789062,9651900
2023-03-06,143.35000610351562,145.44000244140625,134.7100067138672,135.72000122070312,135.2410125732422,6602800
2023-03-13,135.5500030517578,139.60000610351562,132.1999969482422,133.17999267578125,132.7099609375,8878800
2023-03-20,133.13999938964844,137.5399932861328,128.22000122070312,131.9600067138672,131.49427795410156,9234800
2023-03-27,133.5800018310547,138.72999572753906,132.00999450683594,138.33999633789062,137.85174560546875,7209700
2023-04-03,137.4199981689453,139.27000427246094,136.00999450683594,138.02999877929688,137.5428466796875,6848800
2023-04-10,137.3800048828125,141.47999572753906,135.86000061035156,139.1999969482422,138.9346923828125,5389300
2023-04-17,139.6199951171875,140.99000549316406,134.8699951171875,138.5,138.23602294921875,6372300
2023-04-24,138.8000030517578,139.52000427246094,128.11000061035156,135.42999267578125,135.17185974121094,9173500
2023-05-01,136.02000427246094,137.16000366210938,131.91000366210938,133.3000030517578,133.04592895507812,7165400
2023-05-08,134.00999450683594,134.2100067138672,125.36000061035156,127.48999786376953,127.24700164794922,8701300
2023-05-15,127.94000244140625,130.47000122070312,125.77999877929688,128.8699951171875,128.62437438964844,7538400
2023-05-22,128.66000366210938,130.5399932861328,113.27999877929688,120.41999816894531,120.19048309326172,16707300
2023-05-29,120.01000213623047,121.30999755859375,114.80000305175781,118.22000122070312,117.99467468261719,13322800
2023-06-05,118.58000183105469,119.76000213623047,114.16000366210938,115.79000091552734,115.56930541992188,12071700
2023-06-12,115.86000061035156,123.18000030517578,115.81999969482422,121.12999725341797,120.89912414550781,13645500
2023-06-19,118.63999938964844,119.70999908447266,116.87999725341797,119.41999816894531,119.1923828125,7870200
2023-06-26,118.95999908447266,120.69000244140625,115.70999908447266,120.25,120.02080535888672,10570000
2023-07-03,120.0199966430664,120.8499984741211,115.66000366210938,117.0,117.0,5362300
2023-07-10,116.7300033569336,120.87000274658203,116.55999755859375,119.75,119.75,7036500
2023-07-17,119.94999694824219,128.3000030517578,117.66000366210938,127.62000274658203,127.62000274658203,11108100
2023-07-24,127.62000274658203,130.0,123.16000366210938,126.05000305175781,126.05000305175781,12429400
2023-07-31,124.37999725341797,128.72999572753906,120.45999908447266,126.30000305175781,126.30000305175781,10247900
2023-08-07,126.7300033569336,129.4199981689453,125.06999969482422,127.62999725341797,127.62999725341797,5798300
