Date,Open,High,Low,Close,Adj Close,Volume
2022-10-03,2.75,3.009999990463257,2.7300000190734863,2.7300000190734863,2.7300000190734863,230600
2022-10-10,2.7100000381469727,2.9200000762939453,2.700000047683716,2.799999952316284,2.799999952316284,204600
2022-10-17,2.809999942779541,2.930000066757202,2.7799999713897705,2.8299999237060547,2.8299999237060547,169000
2022-10-24,2.7899999618530273,3.059999942779541,2.680000066757202,3.0199999809265137,3.0199999809265137,187300
2022-10-31,3.0299999713897705,3.069999933242798,2.880000114440918,3.009999990463257,3.009999990463257,251700
2022-11-07,3.009999990463257,3.200000047683716,2.9800000190734863,3.1600000858306885,3.1600000858306885,541400
2022-11-14,3.119999885559082,3.2899999618530273,3.0,3.049999952316284,3.049999952316284,588300
2022-11-21,3.0,3.140000104904175,3.0,3.109999895095825,3.109999895095825,250000
2022-11-28,3.049999952316284,3.109999895095825,3.0299999713897705,3.069999933242798,3.069999933242798,242200
2022-12-05,3.049999952316284,3.069999933242798,2.950000047683716,2.9700000286102295,2.9700000286102295,229900
2022-12-12,2.950000047683716,3.0399999618530273,2.9100000858306885,2.940000057220459,2.940000057220459,225600
2022-12-19,2.9000000953674316,2.9800000190734863,2.819999933242798,2.869999885559082,2.869999885559082,1136000
2022-12-26,2.8299999237060547,2.940000057220459,2.819999933242798,2.930000066757202,2.930000066757202,318600
2023-01-02,2.950000047683716,2.9700000286102295,2.930000066757202,2.9600000381469727,2.9600000381469727,272900
2023-01-09,2.9600000381469727,3.0299999713897705,2.9600000381469727,3.0299999713897705,3.0299999713897705,415200
2023-01-16,3.0299999713897705,3.059999942779541,2.990000009536743,3.0399999618530273,3.0399999618530273,279000
2023-01-23,3.0299999713897705,3.140000104904175,2.990000009536743,3.0399999618530273,3.0399999618530273,769000
2023-01-30,3.009999990463257,3.0999999046325684,2.990000009536743,3.0299999713897705,3.0299999713897705,564900
2023-02-06,3.0199999809265137,3.0399999618530273,2.990000009536743,2.990000009536743,2.990000009536743,293700
2023-02-13,3.0,3.0399999618530273,2.9800000190734863,3.009999990463257,3.009999990463257,381200
2023-02-20,3.0,3.069999933242798,2.990000009536743,3.0299999713897705,3.0299999713897705,320700
2023-02-27,3.0399999618530273,3.059999942779541,2.990000009536743,3.0399999618530273,3.0399999618530273,407000
2023-03-06,3.049999952316284,3.069999933242798,2.809999942779541,2.819999933242798,2.819999933242798,416800
2023-03-13,2.7799999713897705,2.8499999046325684,2.690000057220459,2.7300000190734863,2.7300000190734863,430200
2023-03-20,2.7200000286102295,2.799999952316284,2.609999895095825,2.690000057220459,2.690000057220459,224400
2023-03-27,2.7300000190734863,2.869999885559082,2.6600000858306885,2.859999895095825,2.859999895095825,446200
2023-04-03,2.819999933242798,2.8499999046325684,2.700000047683716,2.7300000190734863,2.7300000190734863,315900
2023-04-10,2.7300000190734863,2.740000009536743,2.5299999713897705,2.630000114440918,2.630000114440918,233700
2023-04-17,2.5999999046325684,2.6700000762939453,2.549999952316284,2.5999999046325684,2.5999999046325684,265800
2023-04-24,2.549999952316284,2.640000104904175,2.549999952316284,2.609999895095825,2.609999895095825,182500
2023-05-01,2.5899999141693115,2.640000104904175,2.5299999713897705,2.5899999141693115,2.5899999141693115,291400
2023-05-08,2.5799999237060547,2.6700000762939453,2.5299999713897705,2.5999999046325684,2.5999999046325684,122400
2023-05-15,2.569999933242798,2.5999999046325684,2.5299999713897705,2.5899999141693115,2.5899999141693115,333300
2023-05-22,2.559999942779541,2.799999952316284,2.559999942779541,2.75,2.75,2154100
2023-05-29,4.139999866485596,4.230000019073486,3.990000009536743,4.150000095367432,4.150000095367432,8538000
2023-06-05,4.159999847412109,4.340000152587891,4.130000114440918,4.289999961853027,4.289999961853027,1871100
2023-06-12,4.28000020980835,4.460000038146973,4.159999847412109,4.210000038146973,4.210000038146973,2591300
2023-06-19,4.28000020980835,4.429999828338623,4.260000228881836,4.289999961853027,4.289999961853027,1026100
2023-06-26,4.28000020980835,4.639999866485596,4.28000020980835,4.630000114440918,4.630000114440918,1787500
2023-07-03,4.579999923706055,4.610000133514404,4.320000171661377,4.510000228881836,4.510000228881836,833900
2023-07-10,4.510000228881836,4.760000228881836,4.489999771118164,4.659999847412109,4.659999847412109,1920200
2023-07-17,4.690000057220459,4.840000152587891,4.599999904632568,4.760000228881836,4.760000228881836,843100
2023-07-24,4.75,4.800000190734863,4.630000114440918,4.659999847412109,4.659999847412109,780300
2023-07-31,4.679999828338623,4.690000057220459,4.429999828338623,4.510000228881836,4.510000228881836,1321900
2023-08-07,4.46999979019165,4.579999923706055,4.409999847412109,4.460000038146973,4.460000038146973,567900
