Date,Open,High,Low,Close,Adj Close,Volume
2022-10-03,1.7000000476837158,1.9800000190734863,1.7000000476837158,1.8899999856948853,1.8899999856948853,31200
2022-10-10,1.8899999856948853,1.9199999570846558,1.7899999618530273,1.8700000047683716,1.8700000047683716,36900
2022-10-17,1.850000023841858,1.9600000381469727,1.8200000524520874,1.8200000524520874,1.8200000524520874,41600
2022-10-24,1.8200000524520874,1.8300000429153442,1.75,1.7799999713897705,1.7799999713897705,47200
2022-10-31,1.7799999713897705,1.9500000476837158,1.7000000476837158,1.7999999523162842,1.7999999523162842,67200
2022-11-07,1.7599999904632568,1.8799999952316284,1.659999966621399,1.7899999618530273,1.7899999618530273,63800
2022-11-14,1.7200000286102295,1.8600000143051147,1.6100000143051147,1.7799999713897705,1.7799999713897705,32400
2022-11-21,1.7200000286102295,1.8600000143051147,1.6799999475479126,1.7200000286102295,1.7200000286102295,7900
2022-11-28,1.7200000286102295,1.8600000143051147,1.5700000524520874,1.6299999952316284,1.6299999952316284,25800
2022-12-05,1.7000000476837158,1.7300000190734863,1.3899999856948853,1.4700000286102295,1.4700000286102295,67700
2022-12-12,1.409999966621399,1.8600000143051147,1.1799999475479126,1.5399999618530273,1.5399999618530273,34400
2022-12-19,1.6100000143051147,1.6100000143051147,1.340000033378601,1.440000057220459,1.440000057220459,38200
2022-12-26,1.399999976158142,1.5,1.1299999952316284,1.2699999809265137,1.2699999809265137,58500
2023-01-02,1.2200000286102295,1.440000057220459,1.2200000286102295,1.409999966621399,1.409999966621399,12000
2023-01-09,1.4199999570846558,1.4800000190734863,1.2799999713897705,1.3700000047683716,1.3700000047683716,20600
2023-01-16,1.3799999952316284,1.4600000381469727,1.309999942779541,1.3700000047683716,1.3700000047683716,44000
2023-01-23,1.3700000047683716,1.4800000190734863,1.350000023841858,1.4199999570846558,1.4199999570846558,43100
2023-01-30,1.3799999952316284,1.6200000047683716,1.3799999952316284,1.5,1.5,47800
2023-02-06,1.6299999952316284,1.7999999523162842,1.5399999618530273,1.7400000095367432,1.7400000095367432,81100
2023-02-13,1.7899999618530273,2.319999933242798,1.75,2.1500000953674316,2.1500000953674316,292100
2023-02-20,2.25,2.25,1.8200000524520874,1.8700000047683716,1.8700000047683716,150600
2023-02-27,1.899999976158142,1.9900000095367432,1.8300000429153442,1.909999966621399,1.909999966621399,60100
2023-03-06,1.9800000190734863,2.490000009536743,1.909999966621399,2.0,2.0,1216200
2023-03-13,2.059999942779541,2.2200000286102295,1.7999999523162842,1.899999976158142,1.899999976158142,122400
2023-03-20,1.8899999856948853,1.9700000286102295,1.7599999904632568,1.8799999952316284,1.8799999952316284,48700
2023-03-27,1.899999976158142,2.049999952316284,1.7999999523162842,1.9299999475479126,1.9299999475479126,49300
2023-04-03,1.9800000190734863,1.9800000190734863,1.809999942779541,1.840000033378601,1.840000033378601,48600
2023-04-10,1.8300000429153442,1.9800000190734863,1.809999942779541,1.850000023841858,1.850000023841858,71800
2023-04-17,1.9800000190734863,1.9800000190734863,1.8300000429153442,1.8799999952316284,1.8799999952316284,33200
2023-04-24,1.850000023841858,1.909999966621399,1.7899999618530273,1.809999942779541,1.809999942779541,32500
2023-05-01,1.7999999523162842,2.069999933242798,1.7999999523162842,1.8600000143051147,1.8600000143051147,121700
2023-05-08,1.7599999904632568,1.8700000047683716,1.5499999523162842,1.600000023841858,1.600000023841858,61400
2023-05-15,1.559999942779541,1.6100000143051147,1.4500000476837158,1.4800000190734863,1.4800000190734863,110900
2023-05-22,1.4900000095367432,1.5700000524520874,1.4800000190734863,1.5,1.5,82000
2023-05-29,1.5,1.5700000524520874,1.4700000286102295,1.4900000095367432,1.4900000095367432,45400
2023-06-05,1.5199999809265137,1.6200000047683716,1.2300000190734863,1.2899999618530273,1.2899999618530273,102500
2023-06-12,1.2699999809265137,1.440000057220459,1.25,1.409999966621399,1.409999966621399,62800
2023-06-19,1.440000057220459,1.4500000476837158,1.350000023841858,1.3600000143051147,1.3600000143051147,28000
2023-06-26,1.350000023841858,1.4900000095367432,1.350000023841858,1.4299999475479126,1.4299999475479126,31500
2023-07-03,1.409999966621399,1.5,1.340000033378601,1.3799999952316284,1.3799999952316284,19700
2023-07-10,1.350000023841858,1.6200000047683716,1.350000023841858,1.4800000190734863,1.4800000190734863,51900
2023-07-17,1.440000057220459,1.5099999904632568,1.3899999856948853,1.3899999856948853,1.3899999856948853,26400
2023-07-24,1.3799999952316284,1.440000057220459,1.309999942779541,1.3700000047683716,1.3700000047683716,45500
2023-07-31,1.2899999618530273,1.3899999856948853,1.2899999618530273,1.3200000524520874,1.3200000524520874,34700
2023-08-07,1.309999942779541,1.3300000429153442,1.1200000047683716,1.25,1.25,59300
