Date,Open,High,Low,Close,Adj Close,Volume
2022-10-03,16.0,16.5,15.949999809265137,15.949999809265137,14.894403457641602,23291
2022-10-10,17.5,17.98200035095215,15.800000190734863,16.780099868774414,15.66956615447998,7408
2022-10-17,17.5,17.5,16.700000762939453,16.700000762939453,15.594768524169922,974
2022-10-24,16.219999313354492,16.440000534057617,16.049999237060547,16.350000381469727,15.267932891845703,3675
2022-10-31,16.80270004272461,17.749900817871094,16.799999237060547,17.25,16.108367919921875,8265
2022-11-07,17.25,17.850000381469727,17.100000381469727,17.600000381469727,16.435205459594727,9470
2022-11-14,17.75,19.44179916381836,17.75,19.25,17.976003646850586,13554
2022-11-21,19.190000534057617,19.459999084472656,19.0,19.190000534057617,17.91997718811035,8309
2022-11-28,19.889999389648438,20.510000228881836,18.760000228881836,19.100000381469727,17.835933685302734,5157
2022-12-05,18.792200088500977,18.969999313354492,18.17009925842285,18.22249984741211,17.01650619506836,882
2022-12-12,18.22249984741211,19.0,18.149999618530273,18.70319938659668,17.465391159057617,9038
2022-12-19,17.760000228881836,18.274999618530273,16.65999984741211,17.780000686645508,16.60329246520996,6492
2022-12-26,17.780000686645508,17.780000686645508,17.200000762939453,17.670000076293945,16.895793914794922,2962
2023-01-02,18.443099975585938,18.557100296020508,17.799999237060547,17.850000381469727,17.067907333374023,1981
2023-01-09,18.559999465942383,18.559999465942383,18.219999313354492,18.399900436401367,17.593713760375977,753
2023-01-16,18.399900436401367,18.91990089416504,18.165000915527344,18.165000915527344,17.36910629272461,4641
2023-01-23,18.8799991607666,19.56999969482422,18.700000762939453,19.31999969482422,18.47349739074707,7201
2023-01-30,19.469999313354492,19.739999771118164,18.149999618530273,19.739999771118164,18.875097274780273,3705
2023-02-06,19.739999771118164,19.739999771118164,19.399999618530273,19.399999618530273,18.54999351501465,936
2023-02-13,19.510000228881836,19.549999237060547,19.34309959411621,19.549999237060547,18.69342041015625,2177
2023-02-20,19.860000610351562,21.15999984741211,19.049999237060547,19.049999237060547,18.215328216552734,2236
2023-02-27,20.950000762939453,20.950000762939453,18.75,19.690000534057617,18.827287673950195,2993
2023-03-06,18.939899444580078,18.97209930419922,18.56999969482422,18.97209930419922,18.52775764465332,5504
2023-03-13,18.97209930419922,18.97209930419922,18.97209930419922,18.97209930419922,18.52775764465332,0
2023-03-20,18.5,18.649999618530273,17.6200008392334,18.649999618530273,18.21320343017578,6427
2023-03-27,18.649999618530273,18.690000534057617,18.530000686645508,18.558500289916992,18.12384605407715,611
2023-04-03,18.049999237060547,18.690000534057617,18.0,18.600000381469727,18.16437530517578,2620
2023-04-10,18.567800521850586,19.09000015258789,18.5,18.5,18.066715240478516,5455
2023-04-17,18.510099411010742,18.524499893188477,17.871599197387695,18.43000030517578,17.998355865478516,5619
2023-04-24,18.100000381469727,19.049999237060547,18.049999237060547,18.049999237060547,17.627254486083984,2467
2023-05-01,18.049999237060547,18.049999237060547,17.020000457763672,17.209999084472656,16.806928634643555,6668
2023-05-08,17.482099533081055,17.90999984741211,17.190000534057617,17.899999618530273,17.48076820373535,2309
2023-05-15,17.299999237060547,17.299999237060547,17.1200008392334,17.22130012512207,16.817964553833008,2059
2023-05-22,17.280000686645508,17.290000915527344,17.100000381469727,17.25,16.845991134643555,5309
2023-05-29,21.049999237060547,22.190000534057617,19.030000686645508,19.469999313354492,19.01399803161621,57360
2023-06-05,19.010000228881836,19.5,18.799999237060547,19.356199264526367,18.902862548828125,3442
2023-06-12,19.5,19.5,18.309999465942383,18.899999618530273,18.457347869873047,9010
2023-06-19,18.75,18.75,18.510000228881836,18.510000228881836,18.510000228881836,2529
2023-06-26,18.899999618530273,18.899999618530273,18.693300247192383,18.700000762939453,18.700000762939453,552
2023-07-03,18.700000762939453,18.950000762939453,18.700000762939453,18.950000762939453,18.950000762939453,3283
2023-07-10,18.975000381469727,19.229999542236328,18.719999313354492,19.014999389648438,19.014999389648438,4968
2023-07-17,19.014999389648438,19.25,19.010000228881836,19.18000030517578,19.18000030517578,4868
2023-07-24,19.224199295043945,19.500099182128906,19.125,19.500099182128906,19.500099182128906,12379
2023-07-31,19.510000228881836,19.90999984741211,19.510000228881836,19.559999465942383,19.559999465942383,9569
2023-08-07,19.559999465942383,19.700000762939453,19.559999465942383,19.700000762939453,19.700000762939453,542
